NAME,ADDRESS,PHONE,WEBSITE,URL
Qwik-Fix Wheel & Tyre,"22 Location Road off Tombia Street, GRA Port Harcourt, Rivers State Nigeria","0818 669 0267, 0810 167 6164",https://qwikfixwheeltyre.com/,https://www.finelib.com/listing/QwikFix-Wheel--Tyre/44939/
Global Access SMS,"18 Shell Location, GRA Phase 3 Port Harcourt, Rivers State Nigeria","0809 205 9991, 0812 860 7990, 0803 555 2717",http://globalaccesssms.com/,https://www.finelib.com/listing/Global-Access-SMS/44946/
Ouch Portharcourt,"2nd Floor Jevinik Place, No 57 Tombia Street, GRA Phase 11, Port Harcourt, Rivers Nigeria","0817 016 1403, 0809 555 6824, 0909 001 1748",https://www.ouchonline.com/,https://www.finelib.com/listing/Ouch-Portharcourt/44956/
PathCare Labouratories,"41 Evo Road, GRA Phase II Port Harcourt, Rivers State Nigeria",0814 037 0869,https://synlab.com.ng/,https://www.finelib.com/listing/PathCare-Labouratories/44967/
Wakanow Travel Agencies,"Genesis Center 39, Tombia Street (1st floor), G.R.A (Phase 2), Port Harcourt, Rivers State Nigeria","0817 746 7300, 0817 746 7257",https://www.wakanow.com/en-ng/,https://www.finelib.com/listing/Wakanow-Travel-Agencies/44970/
Thompson & Grace Investments Ltd,"Km 16, Aba/Port Harcourt Expressway, Eleme Port Harcourt, Rivers State Nigeria",0818 000 4000,https://www.thompsonandgrace.com/,https://www.finelib.com/listing/Thompson--Grace-Investments-Ltd/44990/
Sterlings Specialist Hospital,"5 King Jaja Street Bori kiri, Borikiri Port Harcourt, River State Nigeria","0818 564 5145, 08 562 354, 08 204 562 354",http://www.sterlingspecialisthospital.com/,https://www.finelib.com/listing/Sterlings-Specialist-Hospital/44996/
Bloombreed High School,"Boskel Road Off Port Harcourt/Aba Expressway, After Eleme Junction, Port Harcourt, Rivers State, Nigeria","0703 904 7680, 084 558 782",https://bloombreedschools.org/,https://www.finelib.com/listing/Bloombreed-High-School/44999/
RiverSafe Solutions Nigeria Limited,"3 Nyebuchi Close Off Victory Road, Victory Estate, Elelenwo, Port Harcourt, Rivers State",0803 338 7959,https://riversafegroup.com/,https://www.finelib.com/listing/RiverSafe-Solutions-Nigeria-Limited/45003/
Konga,"12 Bori Road, Port Harcourt, Rivers State Nigeria","0701 131 9500, 0807 159 2108, 0807 159 2109",https://www.konga.com/category/phones-tablets-5294,https://www.finelib.com/listing/Konga/45009/
Cake 'n' Candy Confectionery,"36 Aba Road Beside Bori Camp Gate, Bori Camp Port harcourt, Rivers State Nigeria","0803 312 6966, 0802 346 2278",http://www.cake-n-candy.com,https://www.finelib.com/listing/Cake-n-Candy-Confectionery/45011/
God Is Good Motors Port Harcourt,N/A,N/A,N/A,https://www.finelib.com/listing/God-Is-Good-Motors-Port-Harcourt/45012/
UandU,"8 Sani Abacha Road, Cecilia Woke Plaza, GRA Phase 3 Port Harcourt, Rivers State Nigeria","0817 666 4998, 0806 127 7257",https://uandu.com.ng/,https://www.finelib.com/listing/UandU/45013/
Jocaro Nigeria Limited,"477 Trans-Amadi Road, Trans Amadi Port Harcourt, Rivers State","0803 342 0468, 0803 314 5174, 0803 342 8011",http://www.jocaro.com/,https://www.finelib.com/listing/Jocaro-Nigeria-Limited/45035/
Regus - Port Harcourt,"Old Michelin Compound, Plot 129-132 Trans Amadi Industrial Layout, Trans Amadi Port Harcourt, Rivers State Nigeria",0703 444 6631,https://www.regus.com,https://www.finelib.com/listing/Regus--Port-Harcourt/45039/
Gerry Ikputu & Partners,"No. 10, Mbonu Street, D/Line, Port Harcourt, Rivers State Nigeria","0803 310 0855, 0818 911 3855",https://www.gerryikputu.com/,https://www.finelib.com/listing/Gerry-Ikputu--Partners/45040/
Lifepage Real Estate Agent,N/A,N/A,N/A,https://www.finelib.com/listing/Lifepage-Real-Estate-Agent/45041/
Flonex Engineering Services,"Plot 99/101 B Close 4th Ave, FHA Trans Amadi, Port Harcourt, Rivers State Nigeria","0803 731 5949, 0803 336 7116",http://www.flonex.com/,https://www.finelib.com/listing/Flonex-Engineering-Services/45044/
Mantrac Nigeria Ltd,"30 Elf Road, Trans-Amadi Industrial Layout, Port Harcourt, Rivers State","0814 132 5699, 0706 406 0911",https://www.mantracgroup.com/ng/en,https://www.finelib.com/listing/Mantrac-Nigeria-Ltd/45046/
Ansett Integrated Services,"Plot 68, Ordinance Road Trans Amadi Industrial Layout, Trans Amadi, Port Harcourt, Rivers State, Nigeria","0803 708 2625, 0803 309 7090, 082 447 0850",https://ansettgroup.com/,https://www.finelib.com/listing/Ansett-Integrated-Services/45047/
Power and Energy Oil Tools Ltd,"1A Redemption Way Oginigba/Elekahia Link Road, Trans-Amadi Port Harcourt, Rivers State Nigeria",0803 323 9017,http://pandeoiltools.com/,https://www.finelib.com/listing/Power-and-Energy-Oil-Tools-Ltd/45052/
Mosab Marine & Engineering Services Group,"No. 10 Hon. Gideon Avenue, off Peter Odili RoadTrans-Amadi Industrial Layout, Trans-Amadi Port Harcourt, Rivers State Nigeria",0803 421 9890,https://www.mosabgroup.com/,https://www.finelib.com/listing/Mosab-Marine--Engineering-Services-Group/45053/
Sowsco Well Services Nig Limited,"Plot 212 Trans-Amadi Industrail Layout Phase 2, Trans Amadi Port Harcourt, Rivers State Nigeria","0810 303 8725, 0806 789 5743",https://sowsco.com/,https://www.finelib.com/listing/Sowsco-Well-Services-Nig-Limited/45054/
Stream-Line Travel & Tours Limited,"189 Odili Road, Trans Amadi Port Harcourt, Rivers State Nigeria","0803 310 8449, 08 455 0076",http://www.streamlinenetwork.net/,https://www.finelib.com/listing/StreamLine-Travel--Tours-Limited/45058/
Colworths Medical Centre,"No 2 Peace Close, Off LK Anga Road / Total Gospel Street Off Peter Odili Road, Trans amadi Port Harcourt, Rivers State Nigeria",0803 309 4320,https://colworthsmedical.com.ng/,https://www.finelib.com/listing/Colworths-Medical-Centre/45062/
Stellamaris College,"No. 34 Harbour Road, Reclamation Port Harcourt, Rivers State Nigeria",0803 784 7296,https://stellamariscollege.edu.in/,https://www.finelib.com/listing/Stellamaris-College/45065/
Emarid College,"23 Harbour Road, old port harcourt township, Finima Port Harcourt, Rivers state Nigeria","0803 793 3472, 0803 340 7034, 0806 502 4849",http://emaridcollege.com/,https://www.finelib.com/listing/Emarid-College/45066/
Skywalker Travels,"No 20 Egbelu Akami Road off NTA Road, Ozuoba, Choba Port Harcourt, River State Nigeria",0703 519 6449,http://www.skywalkertravels.com/,https://www.finelib.com/listing/Skywalker-Travels/45074/
Institute of Petroleum Studies,"East West Road Uniport Post Office University Of Portharcourt Institute of Petroleum Studies Road,, Choba, Port Harcourt, Rivers State, Nigeria",0805 045 9902,https://www.ipsng.org/,https://www.finelib.com/listing/Institute-of-Petroleum-Studies/45076/
Charkin Centre,"KM 4 East West Road, Ozuoba Port Harcourt, Rivers State Nigeria",0703 626 1006,http://www.charkincentre.com/,https://www.finelib.com/listing/Charkin-Centre/45077/
Dmatel Gold Hotel,"91 Stadium Road, Rumuomasi Port Harcourt, Rivers State Nigeria",0909 076 3838,http://www.dmatelhotels.com/,https://www.finelib.com/listing/Dmatel-Gold-Hotel/45086/
Future Shelters Nigeria Ltd,"No 1 Stadium Road 2nd floor Big Treat Mall, Rumuomasi Port Harcourt, Rivers State","0903 598 9415, 0809 788 1865",https://futureshelters.estateagentsng.com/,https://www.finelib.com/listing/Future-Shelters-Nigeria-Ltd/45090/
Pyramids Diagnostics,"25 Station Road, Beside red cross building, Port Harcourt, Rivers State Nigeria","0909 712 8056, 0909 712 8050, 0909 712 8057",https://pyramidsdiagnostics.com/,https://www.finelib.com/listing/Pyramids-Diagnostics/45091/
Vital Solutions Consult,"32 Chief Wopara Street,off Market Road, Rumuomasi Port Harcourt, Rivers State Nigeria","0701 584 2176, 0701 584 2185, 0805 621 0540",https://vitalsolutions.ng/,https://www.finelib.com/listing/Vital-Solutions-Consult/45092/
Kevron Consulting Limited,"3 Chief Ejims Street, Rumuomasi Port Harcourt, Rivers State Nigeria","0818 217 0991, 0708 415 2143",https://www.kevronconsultingltd.com/,https://www.finelib.com/listing/Kevron-Consulting-Limited/45096/
Karidav Integrated Services Limited,"18 Uyo Street, Rumumasi, Port Harcourt, River State, Nigeria","0803 764 3981, 0802 384 2179",https://karidav.com/,https://www.finelib.com/listing/Karidav-Integrated-Services-Limited/45097/
Crownhub Consulting,"116B NTA Road Location Junction, Mgboba, Port Harcourt, Rivers State, Nigeria","0806 853 1240, 0810 986 4837, 0706 287 1994",https://crownhubconsulting.com/,https://www.finelib.com/listing/Crownhub-Consulting/45100/
CSKR Hotels Ltd.,"Elekahia Housing Estate, 1b Circular Road, Elekahia, Port Harcourt, Rivers State Nigeria","0808 555 9135, 0809 456 8111",https://www.cskrhotelsltd.com.ng/,https://www.finelib.com/listing/CSKR-Hotels-Ltd/45104/
Darycet International Ltd,"18 Bishop Dimiari Street, GRA Phase 2, Port Harcourt, Rivers State Nigeria",084 461 718,https://www.darycet.com/,https://www.finelib.com/listing/Darycet-International-Ltd/45105/
Tasaniola Nigeria Ltd,"41 Bende Street, Rumuomasi, Port Harcourt, Rivers State",084 770 980,http://www.tasaniolanigeria.com/,https://www.finelib.com/listing/Tasaniola-Nigeria-Ltd/45112/
Substrata Oil and Gas Limited,"Plot 17A Circular road, Elekahia Housing Estate, Port Harcourt Rivers State","0805 957 2257, 084 302 879",http://substrataoilandgas.com/,https://www.finelib.com/listing/Substrata-Oil-and-Gas-Limited/45117/
Global Access SMS,"No 18 Shell location GRA Phase 3, Port Harcourt, Rivers State Nigeria","0812 860 7990, 0809 205 9991",http://globalaccesssms.com/,https://www.finelib.com/listing/Global-Access-SMS/45121/
Chumalex Business Model,"Wisdon House Complex, No 30 Stadium Road, Beside Atrium Event, Rumuomasi Port Harcourt, Rivers State Nigeria","0708 980 0000, 0818 980 0000",http://www.chumalex.com/,https://www.finelib.com/listing/Chumalex-Business-Model/45124/
St Mary's Catholic Model Schools,"33 Harbour Road, Port Harcourt, Rivers State Nigeria",0803 670 7135,http://www.stmaryscathmsph.com/,https://www.finelib.com/listing/St-Marys-Catholic-Model-Schools/45125/
Oconn Systems,"Elekahia Housing Estate, 2nd Street, Port Harcourt, Rivers State Nigeria","0803 855 6819, 0802 234 4210",https://www.oconnsystems.com/,https://www.finelib.com/listing/Oconn-Systems/45132/
Cinfores Limited,"60 Prof. T.N. Okujagu Road (Nka Street), Off Dr. Peter Odili Road,Trans Amadi Industrial Layout, Port Harcourt, Rivers Nigeria",0903 805 9682,https://www.cinfores.com/,https://www.finelib.com/listing/Cinfores-Limited/45134/
Jenslaw Data Professionals Ltd,"Plot 144 Circular Road, Elekahia Housing Estate, Rivers State Nigeria","0806 362 9122, 0803 919 6649, 0817 722 6939",https://www.jenslaw.net/,https://www.finelib.com/listing/Jenslaw-Data-Professionals-Ltd/45135/
Graceland International School,"25-27, Liberation Stadium Road, Elekahia Port Harcourt, Rivers State Nigeria",0803 2324 486,https://gracelandintlschool.com/,https://www.finelib.com/listing/Graceland-International-School/45137/
Eagle Educational Consulting International,"No 22 NTA Road, Mgbouba Port, Harcourt City, River State, Nigeria",0905 579 2616,https://www.eagleeducational.com/,https://www.finelib.com/listing/Eagle-Educational-Consulting-International/45140/
Sheerwood International School,"No 1 Tende Avenue, Off Peter Odili Road, Port Harcourt, Rivers State Nigeria","084 558 782, 0708 684 0630, 0806 321 936",https://sheerwoodschools.org/,https://www.finelib.com/listing/Sheerwood-International-School/45148/
Vine International School,"104, 102 Tombia Street Graceland Avenue, GRA Phase 2 Port Harcourt, Rivers State Nigeria","0705 993 3720, 0812 416 4160",http://vineinternationalschool.com/,https://www.finelib.com/listing/Vine-International-School/45151/
The Sycamore School,"Plot 24 Orogbum Crescent GRA Phase 2, Port Harcourt, Rivers State Nigeria",0909 407 3204,https://thesycamoreschoolva.org,https://www.finelib.com/listing/The-Sycamore-School/45158/
Charles Dale Memorial International School,"12 Army Range Road Off Eneka, Igwuruta Road Port Harcourt, Rivers State Nigeria","0803 859 8149, 0708 081 4599, 0806 487 8929",https://charlesdaleschool.com/,https://www.finelib.com/listing/Charles-Dale-Memorial-International-School/45160/
Elgold Educational Support Services Limited,"Ground floor 69 Stadium Road by first bank of Nigeria, Rumuomasi, Port Harcourt, Rivers, Nigeria","0902 094 6772, 0905 047 0093, 0802 346 6514",https://www.elgoldgroup.com/,https://www.finelib.com/listing/Elgold-Educational-Support-Services-Limited/45161/
Savelife Mission Hospital,"38 Uyo Street Off Stadium Road, Rumuomasi, Port Harcourt,","0810 000 0651, 0810 000 0851, 0803 710 8150",https://www.savealifehospital.com/,https://www.finelib.com/listing/Savelife-Mission-Hospital/45164/
Obio Cottage Hospital,"Trans Amadi Road, Rumuobiokani Port Harcourt, Rivers State Nigeria",0705 439 2470,https://obiocottagehospital.com/,https://www.finelib.com/listing/Obio-Cottage-Hospital/45165/
Mudiame International Limited,"Plot 105 Igbo-Etche Road Opposite Enarco, Rumuokwurusi Port Harcourt, Rivers State Nigeria",0810 356 7175,https://www.mudiame.com/,https://www.finelib.com/listing/Mudiame-International-Limited/45175/
Englov Global Resources Limited,"No 9 Apamini Street, off 64 Igwuruta Road, Rumuokwurusi Port Harcourt, Rivers Nigeria",0811 135 2756,https://englovgrl.wordpress.com/,https://www.finelib.com/listing/Englov-Global-Resources-Limited/45177/
BCIS Ltd,"Plot 14 Old Aba Road Off PH/Aba Junction, Rumukwurushi Port Harcourt, Rivers State Nigeria","0802 291 4254, 0806 875 2225",https://www.bcisnet.com/,https://www.finelib.com/listing/BCIS-Ltd/45183/
Internet Solutions Nigeria Limited,"Plot 107, Rivoc Road, Trans-Amadi Industrial Layout, Port Harcourt, Rivers State","0805 700 1222, 0811 3100 000, 0805 7001 222",https://isn.ng/,https://www.finelib.com/listing/Internet-Solutions-Nigeria-Limited/45205/
Multidigital Nigeria Limited,"No 20 Mbonu Street, D-Line Port Harcourt, Rivers State Nigeria","0803 724 8724, 0806 718 4912",https://www.multidigitalng.com/,https://www.finelib.com/listing/Multidigital-Nigeria-Limited/45216/
Kel Technologies Limited,"5A, Agudama Street, D-Line Old GRA, Port Harcourt, Rivers Nigeria","0807 457 9800, 0807 457 9076, 0807 457 9717",https://kelprints.com/,https://www.finelib.com/listing/Kel-Technologies-Limited/45217/
Jasper Global Maritime,"Plot 1, Chigbu Avenue, Hon. Gideon Street Off Peter Odili Road, Trans Amadi Industrial Layout, Port Harcourt, Rivers State Nigeria",0818 387 9340,http://jasperglobalmaritime.com,https://www.finelib.com/listing/Jasper-Global-Maritime/45218/
NIIT Portharcourt,"No 1 Kaduna Street, D/line Port Harcourt, Rivers State Nigeria","0806 962 5113, 0705 307 0704, 0817 389 0176",https://www.niit-ph.tech/,https://www.finelib.com/listing/NIIT-Portharcourt/45223/
Amani Art,"23 Bekweri Wosu Street, D/Line Port Harcourt, Rivers State Nigeria","0809 133 3369, 0817 512 7906",https://amaniart.net/,https://www.finelib.com/listing/Amani-Art/45225/
Lentarex,"Development Centre, 2nd floor, Lansar House - 219 PHC/Aba Expressway, Port Harcourt, Rivers State Nigeria","0810 300 6944, 0902 424 6195",https://lentarex.com/,https://www.finelib.com/listing/Lentarex/45226/
Olotu Software Technologies,"No 1 Khana Street, Dline Port Harcourt, Rivers Nigeria",0706 738 4770,https://olotusquare.co/,https://www.finelib.com/listing/Olotu-Software-Technologies/45227/
McReal Online Networks Systems Limited,"Suites 18-19, Opus Plaza, 21, Afam Street, Off Kaduna Street, D-Line Port Harcourt, Rivers Nigeria","0803 042 3227, 0803 414 7446",https://www.mcreal.net/,https://www.finelib.com/listing/McReal-Online-Networks-Systems-Limited/45230/
Chelis Bookazine Limited,"38, Old Aba Road, Rumuobiakani Port Harcourt, Rivers State, Nigeria","0815 285 4860, 0815 285 4846",https://www.chelisbookazine.com/,https://www.finelib.com/listing/Chelis-Bookazine-Limited/45233/
Mesoyios Global Services,"Chazah Mall, No. 1A Azeez Close, Ada George Road, Port Harcourt, Rivers Nigeria","0905 975 3216, 080 3344 5370, 081 8400 5486",https://mgs.ng/,https://www.finelib.com/listing/Mesoyios-Global-Services/45234/
Marg Education International Limited,"12 King Perekule, G.R.A Phase 2, Port Harcourt, Rivers, Nigeria",0803 786 9282,https://www.margeducation.co.uk/,https://www.finelib.com/listing/Marg-Education-International-Limited/45235/
Preventive Healthcare Initiative (PHI),"8A Road 1, Agip Estate, Port Harcourt, Nigeria","0807 647 7236, 0803 316 8925, (0)807 647 7236",https://phinigeria.org/,https://www.finelib.com/listing/Preventive-Healthcare-Initiative-PHI/45236/
Sutchelinks,"Suite 327,Eugene Plaza,14 Woji Road, Rumuogba Port Harcourt, Rivers State Nigeria","0803 669 8954, 0806 794 5671, 0802 756 9008",http://www.sutchelinks.com/,https://www.finelib.com/listing/Sutchelinks/45304/
Ledge Tours,"No 2, Chief Ejim Street, Rumuomasi, Port Harcourt, Rivers Nigeria","0803 471 7322, 0705 907 0077",http://www.ledgeservices.com/,https://www.finelib.com/listing/Ledge-Tours/45440/
Cita International School,"1 CITA Close, Rumuogba Housing Estate, Port Harcourt, Rivers State, Nigeria",0909 912 5177,https://cita-international-school.eschools.co.uk/web,https://www.finelib.com/listing/Cita-International-School/45442/
Chisco Transport Nig Ltd,"38 Ikwerre Road, Mile 1 Diobu Port Harcourt, Rivers State","0810 651 7669, 0808 927 3799, 0811 379 8985",https://www.chiscotransport.com.ng/,https://www.finelib.com/listing/Chisco-Transport-Nig-Ltd/45453/
Jojostouch,"15 Eboni Hospital Road, Orazi, Port Harcourt, Rivers State Nigeria","0803 916 8903, 0809 797 3886",https://jojostouch.com/,https://www.finelib.com/listing/Jojostouch/45468/
Cinfores Limited,"No 60 Prof. T.N. Okujagu Road (Nka Street),Off Dr. Peter Odili Road, Trans Amadi Industrial Layout, Port Harcourt Rivers State Nigeria",0903 805 9682,https://www.cinfores.com/,https://www.finelib.com/listing/Cinfores-Limited/45469/
Benjy Oddy Technologies,"24, Isiokpo Street, D/line Port Harcourt, Rivers, Nigeria",0706 111 7655,https://benjyoddytechnologies.webs.com,https://www.finelib.com/listing/Benjy-Oddy-Technologies/45471/
The Hairven Hair Bar,"37 Onne Road, GRA Phase 3 Port Harcourt, Rivers State Nigeria","0706 344 3434, 0806 712 7213, 0818 282 7210",http://www.myhairven.com,https://www.finelib.com/listing/The-Hairven-Hair-Bar/45477/
